customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,sub_category,unit_of_measure,base_units_per_unit,,Delivered?,Month,Quarter,Year,Delivery
Ascend Boston,601,MR282077,12-08-2021 16:35,dbec124b,,12-07-2021,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,120,30,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,601,$48.00 ,Complete,"$1,440.00 ",,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ascend Boston,601,MR282077,12-08-2021 16:35,dbec124b,,12-07-2021,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,120,30,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,601,$48.00 ,Complete,"$1,440.00 ",,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ascend Boston,601,MR282077,12-08-2021 16:35,dbec124b,,12-07-2021,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,80,20,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,601,$48.00 ,Complete,$960.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ascend Boston,601,MR282077,12-08-2021 16:35,dbec124b,,12-07-2021,272 Friend St,,Boston,MA,2114,United States of America,272 Friend St,,Boston,MA,2114,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,80,20,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,601,$48.00 ,Complete,$960.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Nature's Remedy - Tyngsborough,604,MR282118,12-08-2021 17:26,4f05e7d2,,12-07-2021,420 Middlesex Road,,Tyngsboro,MA,1879,United States of America,420 Middlesex Road,,Tyngsboro,MA,1879,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,120,30,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,604,$48.00 ,Complete,"$1,440.00 ",,2:1 CBD,Edibles & Ingestibles,North Shore,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Nature's Remedy - Tyngsborough,604,MR282118,12-08-2021 17:26,4f05e7d2,,12-07-2021,420 Middlesex Road,,Tyngsboro,MA,1879,United States of America,420 Middlesex Road,,Tyngsboro,MA,1879,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,60,15,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,604,$48.00 ,Complete,$720.00 ,,2:1 CBD,Edibles & Ingestibles,North Shore,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bud's Goods & Provisions Worcester,605,MR282319,12-08-2021 17:53,87763079,,12-07-2021,64 West Boylston St,,Worcester,MA,1606,United States of America,64 West Boylston St,,Worcester,MA,1606,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,30,7.5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,605,$48.00 ,Complete,$360.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bud's Goods & Provisions Worcester,605,MR282319,12-08-2021 17:53,87763079,,12-07-2021,64 West Boylston St,,Worcester,MA,1606,United States of America,64 West Boylston St,,Worcester,MA,1606,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,605,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bud's Goods & Provisions Worcester,605,MR282319,12-08-2021 17:53,87763079,,12-07-2021,64 West Boylston St,,Worcester,MA,1606,United States of America,64 West Boylston St,,Worcester,MA,1606,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,605,$48.00 ,Complete,$240.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bud's Goods & Provisions Worcester,606,MR282319,12-08-2021 18:43,d0cbb08a,,12-07-2021,64 West Boylston St,,Worcester,MA,1606,United States of America,64 West Boylston St,,Worcester,MA,1606,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,10,2.5,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,606,$0.08 ,Backorder,$0.10 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$0.04 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,No,12,4,2021,No
Bud's Goods & Provisions Worcester,605,MR282319,12-08-2021 17:53,87763079,,12-07-2021,64 West Boylston St,,Worcester,MA,1606,United States of America,64 West Boylston St,,Worcester,MA,1606,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405S,Cann Social Tonics,SAM - Internal Products,10,2.5,SAM - Lemon Lavender - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,605,$0.08 ,Complete,$0.10 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$0.04 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bud's Goods & Provisions Worcester,606,MR282319,12-08-2021 18:43,d0cbb08a,,12-07-2021,64 West Boylston St,,Worcester,MA,1606,United States of America,64 West Boylston St,,Worcester,MA,1606,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407S,Cann Social Tonics,SAM - Internal Products,10,2.5,SAM - Grapefruit Rosemary - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,606,$0.08 ,Backorder,$0.10 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$0.04 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,No,12,4,2021,No
Bud's Goods & Provisions - Abington,607,MR282410,12-08-2021 18:48,6bb53eea,,12-07-2021,54 Worcester St,,Worcester,MA,1606,United States of America,1540 Bedford St,,Abington,MA,2351,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,30,7.5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,,,,leaflink,TRUE,607,$48.00 ,Complete,$360.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bud's Goods & Provisions - Abington,607,MR282410,12-08-2021 18:48,6bb53eea,,12-07-2021,54 Worcester St,,Worcester,MA,1606,United States of America,1540 Bedford St,,Abington,MA,2351,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,,,,leaflink,TRUE,607,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bud's Goods & Provisions - Abington,607,MR282410,12-08-2021 18:48,6bb53eea,,12-07-2021,54 Worcester St,,Worcester,MA,1606,United States of America,1540 Bedford St,,Abington,MA,2351,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,,,,leaflink,TRUE,607,$48.00 ,Complete,$240.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bud's Goods & Provisions - Abington,608,MR282410,12-08-2021 18:50,e61a605a,,12-07-2021,54 Worcester St,,Worcester,MA,1606,United States of America,1540 Bedford St,,Abington,MA,2351,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,10,2.5,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,,,,leaflink,TRUE,608,$0.08 ,Backorder,$0.10 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$0.04 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,No,12,4,2021,No
Bud's Goods & Provisions - Abington,608,MR282410,12-08-2021 18:50,e61a605a,,12-07-2021,54 Worcester St,,Worcester,MA,1606,United States of America,1540 Bedford St,,Abington,MA,2351,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,CNMAA00405S,Cann Social Tonics,SAM - Internal Products,10,2.5,SAM - Lemon Lavender - 8oz. 6-Pack,$0.00 ,TRUE,,,,,leaflink,TRUE,608,$0.08 ,Backorder,$0.10 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$0.04 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,No,12,4,2021,No
Bud's Goods & Provisions - Abington,608,MR282410,12-08-2021 18:50,e61a605a,,12-07-2021,54 Worcester St,,Worcester,MA,1606,United States of America,1540 Bedford St,,Abington,MA,2351,United States of America,,,megan@cannandbotl.com,Megan Little,,,,,CNMAA00407S,Cann Social Tonics,SAM - Internal Products,10,2.5,SAM - Grapefruit Rosemary - 8oz. 6-Pack,$0.00 ,TRUE,,,,,leaflink,TRUE,608,$0.08 ,Backorder,$0.10 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$0.04 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,No,12,4,2021,No
Bask,609,MR282284,12-08-2021 18:51,59941168,,12-07-2021,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,40,10,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,609,$48.00 ,Complete,$480.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bask,609,MR282284,12-08-2021 18:51,59941168,,12-07-2021,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,40,10,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,609,$48.00 ,Complete,$480.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bask,609,MR282284,12-08-2021 18:51,59941168,,12-07-2021,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,40,10,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,609,$48.00 ,Complete,$480.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bask,620,MR282284,12-10-2021 11:55,91d03878,,12-07-2021,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,620,$0.08 ,Backorder,$8.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$4.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,No,12,4,2021,No
Bask,609,MR282284,12-08-2021 18:51,59941168,,12-07-2021,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Lemon Lavender - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,609,$0.08 ,Complete,$0.08 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$0.04 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bask,620,MR282284,12-10-2021 11:55,91d03878,,12-07-2021,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Grapefruit Rosemary - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,620,$0.08 ,Backorder,$8.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$4.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,No,12,4,2021,No
Western Front,610,MR281907,12-08-2021 19:02,522778f1,,12-07-2021,121 Webster Avenue,,Chelsea,MA,2150,United States of America,121 Webster Avenue,,Chelsea,MA,2150,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,30,7.5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,610,$48.00 ,Complete,$360.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Western Front,610,MR281907,12-08-2021 19:02,522778f1,,12-07-2021,121 Webster Avenue,,Chelsea,MA,2150,United States of America,121 Webster Avenue,,Chelsea,MA,2150,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,60,15,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,610,$48.00 ,Complete,$720.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Western Front,610,MR281907,12-08-2021 19:02,522778f1,,12-07-2021,121 Webster Avenue,,Chelsea,MA,2150,United States of America,121 Webster Avenue,,Chelsea,MA,2150,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,60,15,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,610,$48.00 ,Complete,$720.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Revolutionary Clinics - Cambridge,611,RMD925-R,12-08-2021 19:04,6d17b0f2,,12-07-2021,110 Fawcett Street,,Cambridge,MA,2138,United States of America,110 Fawcett Street,,Cambridge,MA,2138,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,180,45,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,611,$48.00 ,Complete,"$1,620.00 ",,2:1 CBD,Edibles & Ingestibles,Boston,$36.00 ,FALSE,,,$36.00 ,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Revolutionary Clinics - Cambridge,611,RMD925-R,12-08-2021 19:04,6d17b0f2,,12-07-2021,110 Fawcett Street,,Cambridge,MA,2138,United States of America,110 Fawcett Street,,Cambridge,MA,2138,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,180,45,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,611,$48.00 ,Complete,"$1,620.00 ",,2:1 CBD,Edibles & Ingestibles,Boston,$36.00 ,FALSE,,,$36.00 ,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Revolutionary Clinics - Cambridge,611,RMD925-R,12-08-2021 19:04,6d17b0f2,,12-07-2021,110 Fawcett Street,,Cambridge,MA,2138,United States of America,110 Fawcett Street,,Cambridge,MA,2138,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,180,45,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,611,$48.00 ,Complete,"$1,620.00 ",,2:1 CBD,Edibles & Ingestibles,Boston,$36.00 ,FALSE,,,$36.00 ,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Mission Brookline,613,MR282028,12-09-2021 09:31,407a3db2,,12-07-2021,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,100,25,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,613,$48.00 ,Complete,"$1,200.00 ",,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Mission Brookline,613,MR282028,12-09-2021 09:31,407a3db2,,12-07-2021,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,100,25,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,613,$48.00 ,Complete,"$1,200.00 ",,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Mission Brookline,613,MR282028,12-09-2021 09:31,407a3db2,,12-07-2021,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,100,25,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,613,$48.00 ,Complete,"$1,200.00 ",,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Mission Brookline,613,MR282028,12-09-2021 09:31,407a3db2,,12-07-2021,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,,,,,CNMAA00405S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Lemon Lavender - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,613,$0.08 ,Complete,$0.24 ,,2:1 CBD,Edibles & Ingestibles,Boston,$0.12 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Mission Brookline,614,MR282028,12-09-2021 09:35,10aa8ef2,,12-07-2021,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,614,$0.08 ,Backorder,$0.08 ,,2:1 CBD,Edibles & Ingestibles,Boston,$0.04 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,No,12,4,2021,No
Mission Brookline,614,MR282028,12-09-2021 09:35,10aa8ef2,,12-07-2021,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,1024 Commonwealth Ave,,Boston,MA,2215,United States of America,,,joe@drinkcann.com,Joe Assencoa,,,,,CNMAA00407S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Grapefruit Rosemary - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,614,$0.08 ,Backorder,$0.08 ,,2:1 CBD,Edibles & Ingestibles,Boston,$0.04 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,No,12,4,2021,No
Bask,609,MR282284,12-08-2021 18:51,59941168,,12-07-2021,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,609,$0.08 ,Complete,$0.08 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$0.04 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Bask,609,MR282284,12-08-2021 18:51,59941168,,12-07-2021,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,2 Pequod Rd,,Fairhaven,MA,2719,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407S,Cann Social Tonics,SAM - Internal Products,8,2,SAM - Grapefruit Rosemary - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,609,$0.08 ,Complete,$0.08 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$0.04 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Pure Oasis,625,MR281352,12-10-2021 12:39,4fab549d,,12-07-2021,430 Blue Hill Ave,,Boston,MA,2121,United States of America,430 Blue Hill Ave,,Boston,MA,2121,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,24,6,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,625,$48.00 ,Complete,$288.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
